exchange,instrument_token,tradingsymbol,ema_50,ema_200,rsi_14,roc_10,roc_20,sma_20,stochk_14_3_3,stochd_14_3_3,stochh_14_3_3,ppo_12_26_9,ppoh_12_26_9,ppos_12_26_9,macd_12_26_9,macdh_12_26_9,macds_12_26_9,bbl_20_2_2,bbm_20_2_2,bbu_20_2_2,bbb_20_2_2,bbp_20_2_2,atrr_14,rsi_signal_ema_3,volume_sma_20,price_vol_correlation,percent_b,ema_50_slope,distance_from_ema_200,risk_adjusted_return,rvol
NSE,1025,21STCENMGM,73.62972963427093,,48.55606054873815,2.0242914979757214,-0.8741258741258658,66.8385,63.194533942434134,49.636019205023665,13.55851473741047,-2.8440188206706343,0.669258929435832,-3.5132777501064663,-2.144884480034989,0.7491019586413605,-2.8939864386763494,61.67018652164739,66.8385,72.0068134783526,15.465079193436734,0.6162371443830251,1.8192347174935897,44.794390286348545,6070.000000000001,0.09260695759943298,0.6162371443830251,-0.02231266760652628,,-32.69260634903945,0.7341021416803952
NSE,1025,21STCENMGM,73.35679906037795,,44.103904728669335,1.8640183346065682,-4.770747036137699,66.6715,68.24014961826173,60.743955204943376,7.496194413318349,-2.6111682161595144,0.7216876271575616,-3.332855843317076,-1.9414443162074235,0.762033697975141,-2.7034780141825645,61.723525294708395,66.6715,71.6194747052916,14.84284800939412,0.4998484228306191,1.8807179519583328,44.44914750750894,6173.050000000001,0.03549777585082293,0.4998484228306191,-0.019909408364254116,,-169.1193007266765,0.7315670535634734
NSE,1025,21STCENMGM,73.14280694036313,,48.655754453277915,4.109168966574681,-4.915277972272778,66.49600000000001,73.65144643543769,68.36204333204451,5.289403103393184,-2.4146707188858962,0.734548099544944,-3.1492188184308403,-1.6618094947902904,0.8333348155138198,-2.49514431030411,62.03018882243337,66.49600000000001,70.96181117756666,13.431818989312578,0.6571942861190351,1.932809526818452,46.55245098039343,6046.6500000000015,-0.009028680311675228,0.6571942861190351,-0.01758152596107806,,-172.67473575975936,0.916044421291128
NSE,1025,21STCENMGM,72.98034392309398,,52.38979280230294,7.964324831794717,-1.4004001143183822,66.447,80.97664543524425,74.28941382964788,6.6872316055963665,-2.0661742056818726,0.8664356901991743,-2.932609895881047,-1.3360350963034762,0.9272873712005074,-2.2633224675039836,62.12288840886055,66.447,70.77111159113946,13.015219923064866,0.7952051474840929,1.9840374177599915,49.47112189134819,5567.950000000001,-0.05883382756202245,0.7952051474840929,-0.015411601951978198,,-48.702512877535554,0.8114297003385446
NSE,1025,21STCENMGM,72.87836965160011,,56.649253918738786,12.374261536005099,2.6246719160104948,66.537,92.35668789808923,82.32825992292372,10.028427975165513,-1.6722392070199084,1.0082965510889108,-2.680535758108819,-0.9554878029442619,1.0462677316477773,-2.0017555345920393,61.95851438504928,66.537,71.11548561495073,13.762224371254264,0.9196802527293025,2.0051776022057064,53.06018790504349,5849.200000000001,0.16864281756611296,0.9196802527293025,-0.013262121630315704,,92.1237147500654,1.4304520276277095
NSE,1025,21STCENMGM,72.83529633192951,,60.50922358294366,14.958360025624605,3.4293948126801084,66.65599999999999,98.51380042462846,90.61571125265398,7.898089171974476,-0.9500477783996153,1.3843903837673628,-2.334438162166978,-0.5347685525580488,1.1735895856271925,-1.7083581381852413,61.65955747609043,66.65599999999999,71.65244252390956,14.991726247928364,1.012764829724353,2.0626649163338704,56.78470574399358,6145.050000000001,0.1949944387583683,1.012764829724353,-0.010789572449708532,,119.34171066995232,1.5770416839570058
NSE,1025,21STCENMGM,72.73744157381464,,55.077010303264636,10.771653543307092,1.4421690222094028,66.706,95.33073929961088,95.40040920744286,-0.06966990783197957,-0.09308702828933145,1.7930809071021174,-1.886167935391449,-0.31392277459097784,1.1155482908754109,-1.4294710654663887,61.57817949242666,66.706,71.83382050757334,15.374390632246984,0.8543415759807611,2.018188850881451,55.930858023629106,5889.750000000001,0.46746802565783396,0.8543415759807611,-0.008443082229549584,,50.26396265042499,0.28727874697567807
NSE,1025,21STCENMGM,72.63911053170426,,54.673230266643955,8.429828624363143,3.2035268185158072,66.815,90.30479896238651,94.71644622887528,-4.411647266488771,0.857167847459105,2.194668626280443,-1.3375007788213382,-0.14609291692913473,1.0267025188298031,-1.1727954357589379,61.47845864026095,66.815,72.15154135973904,15.974081747329326,0.8199637901960343,2.0711753615327755,55.302044145136534,5770.700000000002,0.6748087030225214,0.8199637901960343,-0.006886479063752042,,108.62609349401768,0.812899648222919
NSE,1025,21STCENMGM,72.5905179618335,,58.18468980165505,8.0835603996367,5.668195944946001,67.0065,89.0726329442283,91.56939040207523,-2.4967574578469254,1.8341366950933105,2.5373099791317193,-0.7031732840384086,0.08039592217264158,1.0025530863452636,-0.9221571641726221,61.29423332850166,67.0065,72.71876667149834,17.049888209347873,0.884567130060787,2.111091407137577,56.743366973395794,5751.350000000002,0.5454435920803826,0.884567130060787,-0.005341519925848522,,191.7061426619554,0.3133177427908229
NSE,1025,21STCENMGM,72.5528505907812,,58.85941972216668,6.323289297907066,7.957799547852301,67.27050000000001,90.1521500548738,89.84319398716286,0.30895606771093753,2.5854372067400204,2.6308883926227433,-0.04545118588272279,0.2752758283387351,0.9579463940090858,-0.6826705656703507,61.20863829187635,67.27050000000001,73.33236170812367,18.022347709987766,0.859584250673164,2.0902991637706068,57.801393347781236,5830.000000000002,0.5118378572148979,0.859584250673164,-0.004466607340080066,,272.69645967060006,0.518181818181818
NSE,1025,21STCENMGM,72.57273880290742,,62.870877424854164,7.378012933568483,9.55165692007798,67.58900000000001,95.17809039209817,91.46762446373342,3.710465928364755,3.186333026372147,2.5854273698038956,0.6009056565682512,0.5388965431031778,0.9772536870188228,-0.43835714391564495,61.00837804891114,67.58900000000001,74.16962195108889,19.47246430954407,0.9156901916463019,2.084563509215564,60.3361353863177,5508.350000000001,0.4045703512303916,0.9156901916463019,-0.0036048117086741297,,334.76747122158963,0.4671090253887279
NSE,1025,21STCENMGM,72.64910198710713,,66.46603711219808,11.77441127943602,13.857906799083258,68.0425,96.41025641025638,93.91349895240944,2.4967574578469396,3.764949271665814,2.53123489207805,1.2337143795877639,0.8557629544644669,1.0352960787040895,-0.17953312423962262,60.85996306364527,68.0425,75.22503693635474,21.111913690281032,0.9509200619083371,2.0399518299858803,63.40108624925789,5794.1500000000015,0.528722981425193,0.9509200619083371,-0.001214499503915839,,506.2331372181627,1.412459118248578
NSE,1025,21STCENMGM,72.78090190918137,,69.69145965148921,11.9440353460972,16.54400490647042,68.58200000000001,99.99999999999999,97.19611560078484,2.80388439921515,4.349217283936651,2.49240232347911,1.8568149604575415,1.2131282288419385,1.114129082465249,0.0989991463766896,60.70478007897423,68.58200000000001,76.45921992102578,22.97168330181614,0.9714861381598144,2.000669556415461,66.54627295037355,5773.200000000002,0.49532948402504007,0.9714861381598144,0.0019519977108642937,,628.5444834747517,0.7365066167809878
NSE,1025,21STCENMGM,72.96714104999779,,72.58802944062207,12.362318840579713,21.311218901580357,69.263,99.99999999999999,98.80341880341878,1.1965811965812065,5.115186235689448,2.606697020185525,2.508489215503923,1.6005440053047266,1.2012358871424296,0.39930811816229705,60.756603397566664,69.263,77.76939660243335,24.562599374654116,0.9859284363507773,1.9663360166714994,69.56715119549781,5662.200000000001,0.4708044241456184,0.9859284363507773,0.005188323471700728,,840.2728666061734,0.7089117304228038
NSE,1025,21STCENMGM,73.19941002842926,,74.89946581482762,12.091503267973863,25.96199904199265,70.076,99.53905870936438,99.84635290312144,-0.307294193757059,5.780038732649806,2.617239613716706,3.1627991189331,1.9943250950655482,1.276013581522601,0.7183115135429473,61.14153356230432,70.076,79.01046643769567,25.499361943306344,0.9932583306157262,2.0094548726235346,72.23330850516271,5419.25,0.43392330579796085,0.9932583306157262,0.008911564912794824,,1019.2526004571358,0.9043686857037413
NSE,1025,21STCENMGM,73.43237434103987,,75.31158299035079,10.25355252159376,26.745675848814866,70.91099999999999,96.95438847763533,98.83114906233324,-1.8767605846979052,6.247783393181713,2.46798741939889,3.779795973782823,2.3000587113161544,1.2653977582185656,1.0346609530975888,61.860610302080616,70.91099999999999,79.96138969791936,25.526052933732068,0.9546213077372685,2.062350953150425,73.77244574775675,5405.900000000001,0.33961434535281415,0.9546213077372685,0.011845157731569758,,1026.3300644547585,1.0175918903420336
NSE,1025,21STCENMGM,73.63659495511673,,72.73928397642949,11.799829400056863,23.84251968503937,71.66799999999999,92.10162051532674,96.19835590077548,-4.0967353854487385,6.534049725389149,2.2034030012850607,4.3306467241040885,2.4734960606712804,1.1510680860589533,1.322427974612327,62.69524685799486,71.66799999999999,80.64075314200512,25.039775470238133,0.8885095181857406,2.100754456496824,73.25586486209312,4709.95,0.1513526899080302,0.8885095181857406,0.013592638325864683,,892.5249413290156,0.6229365492202678
NSE,1025,21STCENMGM,73.77672848628863,,65.81557115622309,9.93877260430014,19.206422726570942,72.28999999999999,83.3297575731581,90.79525552204007,-7.465497948881961,6.492294172450824,1.7293179586773881,4.7629762137734355,2.467117960471782,0.915751988687564,1.551365971784218,63.61071310229774,72.28999999999999,80.96928689770225,24.012413605484177,0.7834334236204658,2.160700566747051,69.5357180091581,4851.85,0.11399503971167436,0.7834334236204658,0.013682525923488752,,686.318095871609,0.9093438585281902
NSE,1025,21STCENMGM,73.87175874172829,,61.37220816490198,6.722689075630248,15.349682107175294,72.797,73.17016272417345,82.8671802708861,-9.697017546712644,6.546871460287264,1.4271161972110624,5.119755263076201,2.3534357684582545,0.6416558373392292,1.7117799311190254,64.47263095484142,72.797,81.12136904515857,22.870088177146247,0.7043998759268836,2.192793383407976,65.45396308703005,4854.25,0.16273060039004836,0.7043998759268836,0.012397603615998063,,533.4044627355304,0.995828397795746
NSE,1025,21STCENMGM,73.91286624205267,,56.194361784465634,4.593047605751789,11.206768591361136,73.1745,61.65363020503204,72.71785016745453,-11.064219962422492,6.46206479089426,1.0738476222544469,5.388217168639813,2.135440481057799,0.33892843995101885,1.79651204110678,65.20935890698895,73.1745,81.13964109301104,21.77026448560917,0.6095711914966317,2.2347367131645495,60.82416243574784,4694.95,0.18605741995430933,0.6095711914966317,0.009746748141089168,,375.70918216841125,0.852192249118734
NSE,1025,21STCENMGM,73.89353815412903,,50.78688165289142,0.49274568847522504,7.9071134626690105,73.4435,50.26904559614837,61.69761284178462,-11.428567245636245,6.079990686261364,0.55341881409724,5.526571872164124,1.8206528287519603,0.019312630116143925,1.8013401986358164,65.85394408760548,73.4435,81.03305591239452,20.667740269443904,0.4984518198250822,2.28082694793851,55.80552204431963,4622.45,0.48711588024776675,0.4984518198250822,0.006280115783092998,,254.53060827515696,0.6503044922065139
NSE,1025,21STCENMGM,73.82320332455535,,46.54245679795799,-3.2474503488996267,8.144592770361472,73.71500000000002,38.51188617543754,50.14485399220598,-11.632967816768442,5.58664891939423,0.04806163778408479,5.538587281610146,1.4479770005493577,-0.282690558469167,1.7306675590185248,66.78593231759407,73.71500000000002,80.64406768240596,18.79961387073443,0.38346195519919823,2.222910737371474,51.17398942113881,4454.849999999999,0.43160189695861345,0.38346195519919823,0.0025341797723313865,,264.16946432920577,0.26128825886393486
NSE,1025,21STCENMGM,73.69876397849436,,42.35499646915564,-7.051703723194316,4.0500736377025035,73.8525,21.54785332355423,36.77626169838005,-15.228408374825818,4.906560304460021,-0.5056215817201002,5.412181886180121,1.0238238359969074,-0.5654749784172941,1.5892988144142015,67.31099244801891,73.8525,80.3940075519811,17.715060565264814,0.25521697601418175,2.264131398987797,46.764492945147225,4415.049999999999,0.34692395723832137,0.25521697601418175,-0.001056762876233623,,126.37857618670131,1.0742800194788282
NSE,1025,21STCENMGM,73.5235183322789,,38.68435638797852,-10.705533341932153,0.3333333333333391,73.864,8.831908831908812,22.96388277696686,-14.131973945058046,4.049081275588974,-1.0904804884729176,5.139561764061892,0.5665662417065676,-0.8181860581661073,1.384752299872675,67.35769730670052,73.864,80.3703026932995,17.61697902442188,0.14388376790613186,2.203836299060097,42.72442466656287,4280.099999999999,0.48225481459731906,0.14388376790613186,-0.004714121003493539,,10.471134664815583,0.4249900703254597
NSE,1025,21STCENMGM,73.30063526042483,,35.44606229048602,-14.006844974014447,-3.608979823813572,73.73700000000001,0.0,10.126587385154346,-10.126587385154346,3.0112520566848513,-1.7026477659016326,4.713899822586484,0.09097620353941238,-1.03502087706661,1.1259970806060224,66.8559869166942,73.73700000000001,80.61801308330581,18.663664329456857,0.07150205001739755,2.145705134841519,39.08524347852445,3969.65,0.48263730878707645,0.07150205001739755,-0.008283144907719971,,-114.10383806794405,0.5436247528119608
NSE,1025,21STCENMGM,73.04492407374151,,33.16598503980133,-15.61789234268385,-6.965728615213151,73.487,0.7032348804500637,3.1783812374529585,-2.475146357002895,1.8069101482515921,-2.3255917394679133,4.132501887719505,-0.36723224463760573,-1.1945834601949026,0.8273512155572968,65.9724580277554,73.487,81.0015419722446,20.451350503475723,0.05373194901481092,2.1310119109242676,36.12561425916289,3868.45,0.17373476023557208,0.05373194901481092,-0.011484279973405242,,-218.28660578540786,1.9819307474569918
NSE,1025,21STCENMGM,72.7466917571242,,30.495438990291884,-16.785350966429302,-6.966164344611893,73.242,0.7032348804500637,0.46882325363337574,0.23441162681668792,0.3983001135974952,-2.9873614192976086,3.385661532895104,-0.8289370716180144,-1.3250306297402492,0.49609355812223466,65.01016551749474,73.242,81.47383448250527,22.478453571735514,0.02610806153954893,2.16165391728682,33.31052662472739,3914.9,0.5712409114862712,0.02610806153954893,-0.014582292815151807,,-210.88750195663974,0.6694934736519451
NSE,1025,21STCENMGM,72.51113521762912,,35.88885524338349,-13.560419634762338,-4.969386302150091,73.06750000000002,3.5429028577327126,1.6497908728776132,1.8931119848550995,-1.0337696307243973,-3.5355449308956013,2.5017753001712038,-1.0775213426526165,-1.258891920619881,0.18137057796726447,64.42891367559457,73.06750000000002,81.70608632440548,23.645495807042664,0.13376530821230653,2.10010720890919,34.59969093405544,4086.1500000000005,0.6855236414247505,0.13376530821230653,-0.016114636077367503,,-157.92376712889904,1.9862217490792062
NSE,1025,21STCENMGM,72.3369730522319,,40.938363463817545,-10.669291338582688,-4.663865546218505,72.90100000000001,8.584534731323703,4.276890823168826,4.307643908154877,-2.2601422888481433,-3.8095340712154777,1.5493917823673344,-1.1539047875640307,-1.0682202924250361,-0.08568449513899457,64.0026313736438,72.90100000000001,81.79936862635623,24.412199081922648,0.22854574794243726,2.1379566939871046,37.76902719893649,4256.75,0.6191697746074291,0.22854574794243726,-0.0161383093051203,,-148.4919356055995,1.224878134727198
NSE,1025,21STCENMGM,72.21434665802673,,44.941305962470786,-7.621462893753347,-3.3784727069663574,72.78,16.819571865443393,9.649003151499937,7.170568713943457,-3.1923714759535877,-3.793410606656738,0.60103913070315,-1.1096592838614043,-0.8191798309779278,-0.29047945288347654,63.74410899159447,72.78,81.81589100840553,24.83069801705284,0.30245445652902087,2.1231026444165977,41.35516658070364,4731.650000000001,0.7153035872395169,0.30245445652902087,-0.01481963421652075,,-110.1332037167678,2.645800090877389
NSE,1025,21STCENMGM,72.1506467890845,,49.41110489668136,-3.854535548896756,-3.3807829181494644,72.6565,25.770196928453792,17.058101175073627,8.712095753380165,-3.8491791429498003,-3.5601746189223604,-0.28900452402744015,-0.9522628432526687,-0.5294267122953538,-0.422836130957315,63.56934938411474,72.6565,81.74365061588526,25.014005948222835,0.3862954908886652,2.0700238841011274,45.3831357386925,5111.45,0.7548629967384799,0.3862954908886652,-0.012242839540146587,,-115.28826697369252,1.9894550470023185
NSE,1025,21STCENMGM,72.14434691500277,,53.532506722033986,-0.15256588072121974,-3.3950617283950635,72.53000000000002,37.00303883174814,26.530935875215107,10.472102956533035,-4.197267126514991,-3.12661008199004,-1.0706570445249504,-0.7064136337358207,-0.2268620022228045,-0.47955163151301616,63.48172014021191,72.53000000000002,81.57827985978813,24.950447703813882,0.4701600741595171,2.0228793209510467,49.457821230363244,5130.55,0.7500759815499564,0.4701600741595171,-0.008280030714419902,,-120.82307199237778,1.6696065723947724
NSE,1025,21STCENMGM,72.1931960555909,,57.280514328074645,3.8782731776362276,-3.4469148796211084,72.39900000000002,50.83294757606308,37.868727778755,12.964219797308075,-4.355742073997851,-2.6280680235783205,-1.7276740504195305,-0.39406552219143975,0.06838888745726113,-0.4624544096487009,63.488037148132506,72.39900000000002,81.30996285186752,24.616259483881013,0.5556056632977825,1.9805307980259723,53.36916777921894,5107.05,0.637144080792612,0.5556056632977825,-0.004384694310521793,,-127.72792186192288,0.7405449329847955
NSE,1025,21STCENMGM,72.1824824847834,,52.492833227688664,3.8855987288747618,-7.23590868051077,72.11850000000001,58.93215729820098,48.92271456867073,10.00944272953025,-4.462095993328082,-2.1875375543268407,-2.274558439001241,-0.2621225228653259,0.16026550942670004,-0.42238803229202593,63.540637979537124,72.11850000000001,80.6963620204629,23.78824301798536,0.48842951777922755,2.0476357410241173,52.9310005034538,5194.950000000002,0.5413072582246814,0.48842951777922755,-0.002135706830543474,,-254.14996518963633,1.1110790286720753
NSE,1025,21STCENMGM,72.18748317165463,,53.600884766110816,6.589033018867923,-8.340727595385978,71.78950000000002,66.31615076852516,58.69375188092973,7.6223988875954305,-4.317599416490491,-1.6344327819914,-2.6831666344990914,-0.12465011572531637,0.23819033325336764,-0.362840448978684,63.82216808180236,71.78950000000002,79.75683191819768,22.196371107745996,0.5326646363766485,2.0363760452366804,53.265942634782306,5012.050000000001,0.37193636798688834,0.5326646363766485,-0.0003719965299874029,,-296.172219189635,0.24800231442224235
NSE,1025,21STCENMGM,72.13817010609955,,49.22574167577972,6.214435459718487,-10.374020722769766,71.37899999999999,63.71928999647352,62.98919935439989,0.7300906420736339,-4.086876942293459,-1.122968246235494,-2.9639086960579655,-0.1256087697811239,0.1897853433580481,-0.315394113139172,64.19918941754071,71.37899999999999,78.55881058245927,20.11743112808889,0.46873176563341945,2.061634899148346,51.24584215528101,4892.400000000001,0.5333764075476762,0.46873176563341945,-0.0001729254489072852,,-356.91542191589207,0.6352710326220259
NSE,1025,21STCENMGM,72.04922225880152,,46.11224751619075,6.769559902200499,-11.152085452695824,70.94049999999999,59.53900709219861,63.191482619065766,-3.652475526867157,-3.6909224120539212,-0.5816109727967644,-3.109311439257157,-0.2094868176051392,0.08472583642722625,-0.29421265403236546,64.60646004865318,70.94049999999999,77.2745399513468,17.857331006538754,0.4154962702933094,2.0529466920663215,48.67904483573588,4859.0,0.5327807413921078,0.4154962702933094,-0.001318532362810375,,-379.5501430169064,0.4663511010495987
NSE,1025,21STCENMGM,71.99905668002499,,49.05836457021406,6.0383578064129475,-8.340888485947413,70.6185,54.078014184397176,59.112103757689766,-5.03408957329259,-3.0389032817495796,0.05632652600606214,-3.0952298077556417,-0.20102105088486155,0.07455328251800314,-0.2755743334028647,65.01363266038068,70.6185,76.22336733961932,15.873651634116607,0.5135150388778237,2.005593356918727,48.868704702974966,4832.299999999998,0.4726040551282069,0.5135150388778237,-0.0026891644389371206,,-294.3192228445432,0.8025164000579437
NSE,1025,21STCENMGM,71.98850543767107,,52.068554254191554,5.376817981489659,-5.866141732283463,70.395,56.91489361702128,56.84397163120569,0.07092198581558762,-2.0909868071440214,0.8033944004892963,-2.8943812076333177,-0.11551629290305243,0.12804643239984984,-0.24356272530290227,65.40443416350254,70.395,75.38556583649745,14.178750867241858,0.6337523683423597,2.018050974281676,50.46862947858326,4980.499999999999,0.5209301027051952,0.6337523683423597,-0.002687314711754791,,-208.50729333359314,1.5657062543921296
NSE,1025,21STCENMGM,71.99719149893886,,53.546617474213384,4.334633723450369,-3.6171916711158674,70.25949999999999,65.21276595744678,58.73522458628841,6.477541371158367,-1.1787572385693426,1.3724991752511806,-2.551256413820523,-0.008918362371403532,0.187715490345199,-0.19663385271660253,65.65392683148765,70.25949999999999,74.86507316851232,13.110179174381647,0.7117543168497792,1.9889044761186991,52.00762347639832,4968.4,0.4767200209876996,0.7117543168497792,-0.002636075734393987,,-131.32727775895876,0.7565815956847275
NSE,1025,21STCENMGM,72.0157330087844,,54.3674675576504,2.663266751664535,-1.2939253609370782,70.21199999999999,71.24113475177302,64.45626477541369,6.784869976359332,-0.32684648141493133,1.7795279459244737,-2.106374427339405,0.0954409092687456,0.23365980958827853,-0.13821890031953293,65.72562014420079,70.21199999999999,74.69837985579919,12.779524456785737,0.7516505593124562,2.014697013538792,53.18754551702436,5016.749999999999,0.3616646950635673,0.7516505593124562,-0.0016972581524465921,,-46.54336124835108,0.7919469776249566
NSE,1025,21STCENMGM,71.97668465549873,,49.151198835018135,-1.3474093624114445,-1.4979195561719811,70.158,68.72340425531908,68.39243498817962,0.33096926713946573,0.320642362514476,1.9416134318831046,-1.6209710693686288,0.06044671002078417,0.1589324882722537,-0.09848577825146952,65.74185450277892,70.158,74.57414549722108,12.589143069132758,0.5975964220995912,1.9743615125717355,51.16937217602125,5117.549999999999,0.20172409626497972,0.5975964220995912,-0.0010067784360285744,,-53.88184798069946,0.6213910953483601
NSE,1025,21STCENMGM,71.88308917881251,,44.6058673648451,-5.177817141299901,-1.5003538570417583,70.105,54.20768353720986,64.72407418143399,-10.516390644224131,0.6949709375789652,1.8527536055580753,-1.1577826679791101,-0.08173332312243531,0.013401964103227387,-0.0951352872256627,65.68827341980455,70.105,74.52172658019546,12.600318323073841,0.44169890408099366,1.9354785473880396,47.887619770433176,5162.4,0.10848080204185435,0.44169890408099366,-0.0016106808416651679,,-53.94512124788905,1.092515109251511
NSE,1025,21STCENMGM,71.73826215219242,,40.64313014310241,-5.186318131256957,-1.5022389137657175,70.053,29.278605523025476,50.73656443851813,-21.457958915492654,0.7411922202026534,1.519179910545411,-0.7779876903427575,-0.3038774137831126,-0.1669937012459599,-0.1368837125371527,65.56892243834454,70.053,74.53707756165545,12.801957265657299,0.29226496705465016,1.8972300797174657,44.26537495676779,5698.35,-0.16906217566177223,0.29226496705465016,-0.003476156144057073,,-53.993278213752134,2.200286047715567
NSE,1025,21STCENMGM,71.54813422465547,,37.32703642377247,-7.495505462591622,-1.4003537735849099,70.0055,9.782310798843078,31.08953328635947,-21.30722248751639,0.48388184823174013,1.0094956308595981,-0.525613782627858,-0.5781626424912361,-0.3530231439632667,-0.22513949852796938,65.40412503386848,70.0055,74.60687496613151,13.145752736946429,0.16145988721505222,1.8781422168805046,40.79620569027013,5936.700000000001,-0.1280185457172024,0.16145988721505222,-0.006237149879520077,,-49.87357350961153,1.1664729563562246
NSE,1025,21STCENMGM,71.33291327466898,,35.34424176273501,-6.865924150570991,-1.0781671159029633,69.9695,2.1208639685322512,13.727260096800267,-11.606396128268015,0.2753639916236233,0.640782219401185,-0.3654182277775617,-0.8526805550974217,-0.5020328452555618,-0.3506477098418599,65.25206771448539,69.9695,74.6869322855146,13.48425324038218,0.08563263197178848,1.9332749156747548,38.07022372650257,5827.400000000001,-0.2069935117376946,0.08563263197178848,-0.009481535569902798,,-36.840968192923114,0.940556680509318
NSE,1025,21STCENMGM,71.17201471487805,,40.168973151509256,-3.778445684843281,2.735330073349643,70.05900000000001,9.410391689271497,7.104522152215608,2.305869537055889,0.010662431107785543,0.3008645271082778,-0.2902020960004923,-0.9647082010983183,-0.49124839300516676,-0.4734598080931516,65.64525162284522,70.05900000000001,74.4727483771548,12.600089573516003,0.17952409627124566,1.9580409931265583,39.11959843900591,6260.250000000001,0.012357290037762968,0.17952409627124566,-0.01117959162014849,,93.91848356435833,1.8015254981829796
NSE,1025,21STCENMGM,71.0166415888044,,40.113868368991845,-5.030380104564085,0.7042253521126745,70.08250000000001,17.49246824391659,9.67457463390678,7.817893610009811,-0.1646085983568912,0.10047479811488089,-0.2650833964717721,-1.0430807647617115,-0.45569676533484793,-0.5873839994268636,65.73870648450486,70.08250000000001,74.42629351549516,12.396228774644596,0.16935583036425947,2.0067523507603746,39.61673340399888,6372.2,0.1568550416744077,0.16935583036425947,-0.01205356642162079,,23.585862947941113,1.6250274630425914
NSE,1025,21STCENMGM,70.85638113434149,,39.301009794900494,-6.691760769552484,-1.6747465843983935,70.02550000000001,22.924448355659916,16.609102762949334,6.315345592710582,-0.3117940533781075,-0.03736852552506831,-0.2744255278530392,-1.1149329925348894,-0.4220391944864206,-0.6928937980484688,65.54281530160132,70.02550000000001,74.5081846983987,12.803006614443838,0.15472699863256248,2.001984325706062,39.45887159944969,6946.350000000001,0.14818088883116723,0.15472699863256248,-0.012293035702203416,,-55.98984340411966,2.4037084224088905
NSE,1025,21STCENMGM,70.66515050162222,,36.59173123192069,-8.627613903891413,-4.666955642248215,69.86400000000002,19.1269841269842,19.847966908853568,-0.7209827818693668,-0.7080761202646981,-0.3469204739293271,-0.361155646335371,-1.2343051596787262,-0.4331290893042059,-0.8011760703745203,65.03801594436352,69.86400000000002,74.68998405563651,13.815367158011265,0.0975950236031441,2.000414016727058,38.02530141568519,6598.6,0.31861183883810873,0.0975950236031441,-0.01234111458812818,,-153.93100163302418,0.8432091655805777
NSE,1025,21STCENMGM,70.49043871724488,,37.711293309048976,-8.638057127087077,-6.204844878878041,69.64500000000001,15.158730158730235,19.07005421379145,-3.9113240550612165,-1.2826924038605871,-0.737229406020173,-0.5454629978404142,-1.295416627843494,-0.395392445975179,-0.900024181868315,64.56680098232135,69.64500000000001,74.72319901767867,14.583097186240666,0.16178954506885182,1.9853844441036974,37.86829736236709,6583.8,0.49249568946600253,0.16178954506885182,-0.011810460539865099,,-206.9235410051685,1.499589902487925
NSE,1025,21STCENMGM,70.273558767549,,34.17920833613658,-8.532807659814141,-9.765245172940688,69.29350000000001,8.206183478805313,14.16396592150658,-5.9577824427012676,-2.056461854783264,-1.2087990855542796,-0.8476627692289842,-1.4282485003048606,-0.4225794547492363,-1.0056690455556243,63.93336145112344,69.29350000000001,74.65363854887657,15.470826409047215,0.0957660459254107,1.9385712695248618,36.023752849251835,6346.25,0.48026960605581637,0.0957660459254107,-0.012623725082510893,,-327.2256926564812,0.6011424069332283
NSE,1025,21STCENMGM,70.03930156097846,,32.45096104347058,-7.601666906164688,-12.385883635372672,68.83900000000001,6.882141666958588,10.082351768164711,-3.2002101012061237,-2.979513237643107,-1.705480374731298,-1.2740328629118087,-1.5686922921158555,-0.4504185972481849,-1.1182736948676706,63.40044407711841,68.83900000000001,74.27755592288162,15.800798741648206,0.0827017259394992,1.9529590359873716,34.2373569463612,6391.400000000001,0.42739246394899344,0.0827017259394992,-0.013762126819300634,,-407.7977587235028,0.7330162405732703
NSE,1025,21STCENMGM,69.81227012721459,,32.31764135348114,-5.777973309869479,-10.66462736373749,68.4555,5.552289804722033,6.88020498349531,-1.327915178773277,-3.66237896723662,-1.9106768834598489,-1.7517020837767712,-1.6648383706900916,-0.4372517406579366,-1.227586630032155,62.85249526099986,68.4555,74.05850473900014,16.369772301714665,0.12471029421702096,1.9698905334168448,33.27749914992117,6304.8,0.5237139508232623,0.12471029421702096,-0.014735596010009303,,-347.8377587467391,0.6407816266971197
NSE,1025,21STCENMGM,69.64433796536304,,39.203668850926825,-2.033188817461503,-9.376296501175496,68.1165,13.661589288157396,8.69867358661267,4.962915701544725,-4.016765825398788,-1.8120509932976132,-2.2047148321011747,-1.6190857157760092,-0.3131992685950833,-1.305886447180926,62.67740458372319,68.1165,73.55559541627682,15.969979127749705,0.2622306834092534,1.9663269238870704,36.24058400042399,6367.599999999999,0.16965035077577736,0.2622306834092534,-0.014445770355159033,,-312.475358119705,0.39245555625353357
NSE,1025,21STCENMGM,69.50456000593704,,41.93722776611532,0.030275507114738146,-6.837727336810952,67.87400000000001,26.17295287556115,15.128943989480192,11.04400888608096,-4.104397642116894,-1.5197462480125754,-2.584651394104319,-1.520913855478355,-0.17202192663794325,-1.3488919288404118,62.53145418461679,67.87400000000001,73.21654581538323,15.742540045918078,0.3321025161043632,1.9651607150379942,39.08890588326966,6504.55,0.0995297211440447,0.3321025161043632,-0.01398599199052312,,-229.92369985766376,0.8989092250809049
